52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221732039,0,109013504,1536,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221745162,0,109015040,2560,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52221756920,0,109017600,1536,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52227074028,0,109019136,2560,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
52269913723,0,109033984,1536,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92507075817,0,117731328,1344,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674844121,0,117783168,1408,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
92674889987,0,117784576,2560,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160567285736,0,131541632,1344,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
160571161447,0,131542976,64,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407852728,0,138721792,1536,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407870130,0,138723328,2560,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
197407885125,0,138725888,1536,1
